FID,OBJECTID,SHAPE,TEXT13ID,P_TYP,T_TEXT,T_LANG,O,P,SE_ANNO_CAD_DATA
OEFFGRUENPKTGOGD.3316,3316,POINT (16.415050612725317 48.32040829911838),Herrnholz,Z,Herrnholz/Alte Schanze,Alte Schanze,100,0,
OEFFGRUENPKTGOGD.3317,3317,POINT (16.412853110557553 48.31971338111531),Herrnholz,Z,Herrnholz / Alte Schanzen,Herrnholz / Alte Schanzen,100,0,
OEFFGRUENPKTGOGD.3318,3318,POINT (16.41854292645752 48.31636307981637),Herrnholz,Z,Herrnholz/Alte Schanze,Alte Schanze,100,0,
OEFFGRUENPKTGOGD.3319,3319,POINT (16.417242624956604 48.32041693831272),Herrnholz,Z,Herrnholz / Alte Schanzen,Herrnholz / Alte Schanzen,100,0,
OEFFGRUENPKTGOGD.3320,3320,POINT (16.424921988520534 48.31346638232898),Herrnholz,Z,Herrnholz / Alte Schanzen,Herrnholz / Alte Schanzen,100,0,
OEFFGRUENPKTGOGD.3321,3321,POINT (16.41632167652725 48.312039956433466),Herrnholz,Z,Herrnholz/Alter Pulvertur,Alter Pulverturm,100,0,
OEFFGRUENPKTGOGD.3322,3322,POINT (16.414534594840283 48.312758878205635),Herrnholz,Z,Herrnholz / Alte Schanzen,Herrnholz / Alte Schanzen,100,0,
OEFFGRUENPKTGOGD.3323,3323,POINT (16.407425325487257 48.300235895677375),Feld-Streb.O,Z,Marchfeldkanal/Orasteig,Orasteig,1,0,
OEFFGRUENPKTGOGD.3324,3324,POINT (16.410084728053274 48.292708113661305),Feld-Streb.O,Z,Marchfeldkanal/Orasteig,Orasteig,1,0,
OEFFGRUENPKTGOGD.3325,3325,POINT (16.39631726693725 48.29242681201516),Marchfeldkan*,Z,Marchfeldkanal/Hasswellga,Hasswellgasse,1,0,
OEFFGRUENPKTGOGD.3326,3326,POINT (16.40644577859925 48.28610586762837),Toni-Fritsch*,Z,Toni-Fritsch-Weg,Toni-Fritsch-Weg,1,0,
OEFFGRUENPKTGOGD.3327,3327,POINT (16.40841721651673 48.28935645449444),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3328,3328,POINT (16.40847991860072 48.28947444880392),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3329,3329,POINT (16.410380112227482 48.289773659975296),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3330,3330,POINT (16.410973168452642 48.28985681247446),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3331,3331,POINT (16.412568773916146 48.290622419313024),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3332,3332,POINT (16.440068485494244 48.30441884802262),Marchfeldkan*,Z,Marchfeldkanal/Sandleiten,In Sandleiten,1,0,
OEFFGRUENPKTGOGD.3333,3333,POINT (16.440243902060757 48.300461325988806),Marchfeldkan*,Z,Oberlisse,Oberlisse,1,0,
OEFFGRUENPKTGOGD.3334,3334,POINT (16.42941373997216 48.30140846346065),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3335,3335,POINT (16.39634429408577 48.28383905020909),Marchfeldkan*,Z,Marchfeldkanal/Ziegelofen,Ziegelofenweg,1,0,
OEFFGRUENPKTGOGD.3336,3336,POINT (16.399316154927337 48.28804870906617),Marchfeldkan*,Z,Marchfeldkanal/Ziegelofen,Ziegelofenweg,1,0,
OEFFGRUENPKTGOGD.3337,3337,POINT (16.37974365291173 48.28780177605998),Praschnikerw*,Z,Praschnikerweg,Praschnikerweg,1,0,
OEFFGRUENPKTGOGD.3338,3338,POINT (16.381231191271347 48.286635763627956),Praschnikerw*,Z,Praschnikerweg,Praschnikerweg,1,0,
OEFFGRUENPKTGOGD.3339,3339,POINT (16.43127395994419 48.292040519873076),In den Winke*,Z,Klgt Stammersdorf,Kleingarten Stammersdorf,1,0,
OEFFGRUENPKTGOGD.3340,3340,POINT (16.43243831304678 48.29275457889197),In den Winke*,Z,Klgt Stammersdorf,Kleingarten Stammersdorf,1,0,
OEFFGRUENPKTGOGD.3341,3341,POINT (16.424899335569396 48.28970075599663),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,1,0,
OEFFGRUENPKTGOGD.3342,3342,POINT (16.427270072764873 48.29623053594077),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,1,0,
OEFFGRUENPKTGOGD.3343,3343,POINT (16.42932609611941 48.29046101431213),In den Winke*,Z,In den Winkeln,In den Winkeln,1,0,
OEFFGRUENPKTGOGD.3344,3344,POINT (16.411565491057743 48.287013496594334),Marchfeldkan*,Z,Marchfeldkanal/Hahnreiter,Parkanlage Hahnreitergasse,1,0,
OEFFGRUENPKTGOGD.3345,3345,POINT (16.41281596648531 48.28907200752279),Marchfeldkan*,Z,Marchfeldkanal/Hahnreiter,Parkanlage Hahnreitergasse,1,0,
OEFFGRUENPKTGOGD.3346,3346,POINT (16.41283348542119 48.289100309548225),Marchfeldkan*,Z,Marchfeldkanal/Hahnreiter,Parkanlage Hahnreitergasse,1,0,
OEFFGRUENPKTGOGD.3347,3347,POINT (16.41313382789819 48.28998638000044),Marchfeldkan*,Z,Marchfeldkanal/Hahnreiter,Parkanlage Hahnreitergasse,1,0,
OEFFGRUENPKTGOGD.3348,3348,POINT (16.41465307869452 48.28948270582765),Marchfeldkan*,Z,Marchfeldkanal/Hahnreiter,Parkanlage Hahnreitergasse,1,0,
OEFFGRUENPKTGOGD.3349,3349,POINT (16.41354424853999 48.2900944083665),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3350,3350,POINT (16.414646152440955 48.29039527845024),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,10,0,
OEFFGRUENPKTGOGD.3351,3351,POINT (16.414715221942803 48.28382592140824),Knöfelgasse,Z,Knöfelgasse,Knöfelgasse,1,0,
OEFFGRUENPKTGOGD.3352,3352,POINT (16.41599168888773 48.28577128990079),Knöfelgasse,Z,Knöfelgasse,Knöfelgasse,1,0,
OEFFGRUENPKTGOGD.3353,3353,POINT (16.39598124758567 48.283266892022056),Marchfeldkan*,Z,Marchfeldkanal/Winkeläcke,Winkeläckerweg,1,0,
OEFFGRUENPKTGOGD.3354,3354,POINT (16.395043802795673 48.282167399552286),Marchfeldkan*,Z,Marchfeldkanal/Winkeläcke,Winkeläckerweg,1,0,
OEFFGRUENPKTGOGD.3355,3355,POINT (16.397545002905705 48.28139690099112),Marchfeldkan*,Z,Marchfeldkanal/Winkeläcke,Winkeläckerweg,1,0,
OEFFGRUENPKTGOGD.3356,3356,POINT (16.394027888446534 48.282695660502064),Marchfeldkan*,Z,Marchfeldkanal,Marchfeldkanal,1,0,
OEFFGRUENPKTGOGD.3357,3357,POINT (16.393800137674994 48.27951164448519),Winkeläckers*,Z,Winkeläckerstraße,Winkeläckerstraße,1,0,
OEFFGRUENPKTGOGD.3358,3358,POINT (16.400668331642127 48.280111862055826),Ferdinand - *,Z,Ferdinand - Käs - Gasse,Ferdinand - Käs - Gasse,1,0,
OEFFGRUENPKTGOGD.3359,3359,POINT (16.393130164029223 48.27599697264673),WinkeläckerÖ*,Z,Winkeläckerstraße / ÖBB *,Winkeläckerstraße / ÖBB Nordwestbahn,1,0,
OEFFGRUENPKTGOGD.3360,3360,POINT (16.393908277912693 48.26018258399452),Park Schwaig*,Z,Park Schwaigergasse,Parkanlage Schwaigergasse,1,0,
OEFFGRUENPKTGOGD.3361,3361,POINT (16.393659739718974 48.26027283488539),Park Schwaig*,Z,Park Schwaigergasse,Parkanlage Schwaigergasse,1,0,
OEFFGRUENPKTGOGD.3362,3362,POINT (16.391005901734843 48.25913157979156),Park Schwaig*,Z,Park Schwaigergasse,Parkanlage Schwaigergasse,1,0,
OEFFGRUENPKTGOGD.3363,3363,POINT (16.42007706646242 48.24578068427093),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3364,3364,POINT (16.423807917379886 48.245770538324315),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3365,3365,POINT (16.42373968748637 48.24549410412347),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3366,3366,POINT (16.42112638369188 48.24581090746953),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3367,3367,POINT (16.4113028533964 48.248742386788734),ob.alt.Donau,Z,An der oberen alten Dona*,An der oberen alten Donau / Mühlschüttelgasse,1,0,
OEFFGRUENPKTGOGD.3368,3368,POINT (16.41259855866046 48.24820759232939),ob.alt.Donau,Z,An der oberen alten Dona*,An der oberen alten Donau / Mühlschüttelgasse,1,0,
OEFFGRUENPKTGOGD.3369,3369,POINT (16.41256577061607 48.24863831419195),ob.alt.Donau,Z,An der oberen alten Dona*,An der oberen alten Donau / Mühlschüttelgasse,1,0,
OEFFGRUENPKTGOGD.3370,3370,POINT (16.4538946135248 48.24885673152973),Forstnergass*,Z,Forstnergasse / Rudi-Hid*,Forstnergasse / Rudi-Hiden-Gasse,1,0,
OEFFGRUENPKTGOGD.3371,3371,POINT (16.453170922898895 48.24817080968867),Forstnergass*,Z,Forstnergasse / Rudi-Hid*,Forstnergasse / Rudi-Hiden-Gasse,1,0,
OEFFGRUENPKTGOGD.3372,3372,POINT (16.4533879954209 48.248094974263125),Forstnergass*,Z,Forstnergasse / Rudi-Hid*,Forstnergasse / Rudi-Hiden-Gasse,1,0,
OEFFGRUENPKTGOGD.3373,3373,POINT (16.452155018026197 48.2419349397755),Trude-Krakau*,Z,Trude-Krakauer-Weg,Trude-Krakauer-Weg,1,0,
OEFFGRUENPKTGOGD.3374,3374,POINT (16.453347359621038 48.243425361656456),Trude-Krakau*,Z,Trude-Krakauer-Weg,Trude-Krakauer-Weg,1,0,
OEFFGRUENPKTGOGD.3375,3375,POINT (16.453750206840837 48.24471401158428),Trude-Krakau*,Z,Trude-Krakauer-Weg,Trude-Krakauer-Weg,1,0,
OEFFGRUENPKTGOGD.3376,3376,POINT (16.45351210008592 48.24455838448439),Trude-Krakau*,Z,Trude-Krakauer-Weg,Trude-Krakauer-Weg,1,0,
OEFFGRUENPKTGOGD.3377,3377,POINT (16.45763729983648 48.242107193371936),Maria-Hirsch*,Z,Maria-Hirschler-Weg,Maria-Hirschler-Weg,1,0,
OEFFGRUENPKTGOGD.3378,3378,POINT (16.457458273998057 48.23986578797472),Maria-Hirsch*,Z,Maria-Hirschler-Weg,Maria-Hirschler-Weg,1,0,
OEFFGRUENPKTGOGD.3379,3379,POINT (16.448236085491327 48.237605802060415),Park Strakaw*,Z,Park Strakaweg ,Parkanlage Strakaweg ,1,0,
OEFFGRUENPKTGOGD.3380,3380,POINT (16.449072869220142 48.236984641669146),Park Strakaw*,Z,Park Strakaweg ,Parkanlage Strakaweg ,1,0,
OEFFGRUENPKTGOGD.3381,3381,POINT (16.450757548983265 48.23780910142425),Park Strakaw*,Z,Park Strakaweg ,Parkanlage Strakaweg ,1,0,
OEFFGRUENPKTGOGD.3382,3382,POINT (16.450945634343917 48.23867928508987),Park Strakaw*,Z,Park Strakaweg ,Parkanlage Strakaweg ,1,0,
OEFFGRUENPKTGOGD.3383,3383,POINT (16.450012939302614 48.239160725244375),Park Strakaw*,Z,Park Strakaweg ,Parkanlage Strakaweg ,1,0,
OEFFGRUENPKTGOGD.3384,3384,POINT (16.44227700905411 48.240532073366204),Park Dolfi-G*,Z,Park Dolfi-Gruber-*,Parkanlage Dolfi-Gruber-Weg,1,0,
OEFFGRUENPKTGOGD.3385,3385,POINT (16.443274442810317 48.24201802703947),Park Dolfi-G*,Z,Park Dolfi-Gruber-*,Parkanlage Dolfi-Gruber-Weg,1,0,
OEFFGRUENPKTGOGD.3386,3386,POINT (16.44249459159283 48.24224328297137),Park Dolfi-G*,Z,Park Dolfi-Gruber-*,Parkanlage Dolfi-Gruber-Weg,1,0,
OEFFGRUENPKTGOGD.3387,3387,POINT (16.454770659632125 48.25330239161399),Park Ernst-J*,Z,Park Ernst-Jandl-W*,Parkanlage Ernst-Jandl-Weg,1,0,
OEFFGRUENPKTGOGD.3388,3388,POINT (16.455807763251574 48.25304233534676),Park Ernst-J*,Z,Park Ernst-Jandl-W*,Parkanlage Ernst-Jandl-Weg,1,0,
OEFFGRUENPKTGOGD.3389,3389,POINT (16.450104545770042 48.25481934762038),Park Ferdina*,Z,Park Ferdinand-Str*,Parkanlage Ferdinand-Stransky-Weg,1,0,
OEFFGRUENPKTGOGD.3390,3390,POINT (16.448833121628923 48.254983738401876),Park Ferdina*,Z,Park Ferdinand-Str*,Parkanlage Ferdinand-Stransky-Weg,1,0,
OEFFGRUENPKTGOGD.3391,3391,POINT (16.42322591069409 48.24598951472672),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3392,3392,POINT (16.41847558056923 48.24579425662003),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3393,3393,POINT (16.419794405788092 48.245319150466244),ob.alt.Donau,Z,Drygalskiweg,Drygalskiweg,1,0,
OEFFGRUENPKTGOGD.3394,3394,POINT (16.437934634168425 48.25666357715526),Eipeldauer S*,Z,Eipeldauer Straße / Schl*,Eipeldauer Straße / Schlettergasse,1,0,
OEFFGRUENPKTGOGD.3395,3395,POINT (16.43771754687771 48.25675429476045),Eipeldauer S*,Z,Eipeldauer Straße / Schl*,Eipeldauer Straße / Schlettergasse,1,0,
OEFFGRUENPKTGOGD.3396,3396,POINT (16.43896449419036 48.25797530480417),Eipeldauer S*,Z,Eipeldauer Straße / Schl*,Eipeldauer Straße / Schlettergasse,1,0,
OEFFGRUENPKTGOGD.3397,3397,POINT (16.434553907973736 48.27350805489092),Schönthalerg*,Z,Schönthalergasse / Felma*,Schönthalergasse / Felmayergasse,1,0,
OEFFGRUENPKTGOGD.3398,3398,POINT (16.42746643827436 48.277873198373804),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3399,3399,POINT (16.426375156109085 48.27390742988963),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3400,3400,POINT (16.424518226606043 48.27889871836413),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3401,3401,POINT (16.424144997783916 48.27841103475151),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3402,3402,POINT (16.42514610079547 48.27970884524985),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3403,3403,POINT (16.426197755455366 48.28093597021231),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3404,3404,POINT (16.42814812666351 48.28054547387687),Katharina-SG*,Z,Katharina-SchG/Klgtverein,Kleingartenverein Ruthnergasse,1,0,
OEFFGRUENPKTGOGD.3405,3405,POINT (16.429357090770946 48.28036398513571),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3406,3406,POINT (16.426280229315186 48.28095668580491),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3407,3407,POINT (16.4293141610615 48.280478876683375),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3408,3408,POINT (16.4342389867075 48.28478475046819),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3409,3409,POINT (16.438649159734315 48.28452055686793),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3410,3410,POINT (16.435219693023033 48.27967026235625),Katharina-SG*,Z,Katharina-SchG/Thayagasse,Thayagasse,1,0,
OEFFGRUENPKTGOGD.3411,3411,POINT (16.439791940809016 48.28535454787665),Jöchlinger G*,Z,Jöchlinger Grund,Jöchlinger Grund,1,0,
OEFFGRUENPKTGOGD.3412,3412,POINT (16.438834263519468 48.27984924130848),Jöchlinger G*,Z,Jöchlinger Grund,Jöchlinger Grund,1,0,
OEFFGRUENPKTGOGD.3413,3413,POINT (16.495116891406152 48.22226903441927),Pilotengasse,Z,Pilotengasse,Pilotengasse,1,0,
OEFFGRUENPKTGOGD.3414,3414,POINT (16.493506025391074 48.225697714136366),AdaltenSch,Z,An den alten Schanzen,An den alten Schanzen,1,0,
OEFFGRUENPKTGOGD.3415,3415,POINT (16.496089096095236 48.22520511353445),AdaltenSch,Z,An den alten Schanzen,An den alten Schanzen,1,0,
OEFFGRUENPKTGOGD.3416,3416,POINT (16.46531475495849 48.232744955590015),Hirschst. Au*,Z,Hirschst. Aupark,Hirschstettner Aupark,1,0,
OEFFGRUENPKTGOGD.3417,3417,POINT (16.4659799720275 48.2328056172661),Hirschst. Au*,Z,Hirschst. Aupark,Hirschstettner Aupark,1,0,
OEFFGRUENPKTGOGD.3418,3418,POINT (16.48610994019168 48.241354374701466),In der Neuri*,Z,In der Neurisse,In der Neurisse,1,0,
OEFFGRUENPKTGOGD.3419,3419,POINT (16.488099150706468 48.24345334808995),In der Neuri*,Z,In der Neurisse,In der Neurisse,1,0,
OEFFGRUENPKTGOGD.3420,3420,POINT (16.490787676664237 48.241826807117874),In der Neuri*,Z,In der Neurisse,In der Neurisse,1,0,
OEFFGRUENPKTGOGD.3421,3421,POINT (16.492896189780026 48.24184341232447),Podhagskygas*,Z,Podhagskygasse,Podhagskygasse,1,0,
OEFFGRUENPKTGOGD.3422,3422,POINT (16.494834932962195 48.24291218802401),Podhagskygas*,Z,Podhagskygasse,Podhagskygasse,1,0,
OEFFGRUENPKTGOGD.3423,3423,POINT (16.495148643450495 48.24139071083147),Podhagskygas*,Z,Podhagskygasse,Podhagskygasse,1,0,
OEFFGRUENPKTGOGD.3424,3424,POINT (16.493417712420435 48.2402395918154),Podhagskygas*,Z,Podhagskygasse,Podhagskygasse,1,0,
OEFFGRUENPKTGOGD.3425,3425,POINT (16.492545244618494 48.24909923176472),An der Neuri*,Z,An der Neurisse,An der Neurisse,1,0,
OEFFGRUENPKTGOGD.3426,3426,POINT (16.490141546461835 48.24626646942643),An der Neuri*,Z,An der Neurisse,An der Neurisse,1,0,
OEFFGRUENPKTGOGD.3427,3427,POINT (16.49897845435526 48.2488968427263),Stadlbreiten,Z,Stadlbreiten,Stadlbreiten,1,0,
OEFFGRUENPKTGOGD.3428,3428,POINT (16.49756971429565 48.24717920123572),Stadlbreiten,Z,Stadlbreiten,Stadlbreiten,1,0,
OEFFGRUENPKTGOGD.3429,3429,POINT (16.495800312395364 48.253883985496046),AgavenwegW,Z,Agavenweg West,Agavenweg West,1,0,
OEFFGRUENPKTGOGD.3430,3430,POINT (16.486382475462708 48.25716603819128),Rautenwegbio*,Z,Rautenwegbiotop,Rautenwegbiotop,1,0,
OEFFGRUENPKTGOGD.3431,3431,POINT (16.488644311466466 48.26062270472273),Rautenwegbio*,Z,Rautenwegbiotop,Rautenwegbiotop,1,0,
OEFFGRUENPKTGOGD.3432,3432,POINT (16.517368814596864 48.253212528046156),Breitenlee B*,Z,Breitenlee Bhf/Karglmayer,Karglmayergrube,1,0,
OEFFGRUENPKTGOGD.3433,3433,POINT (16.509776938581204 48.255028527914824),Breitenlee B*,Z,Breitenlee Bhf/Karglmayer,Karglmayergrube,1,0,
OEFFGRUENPKTGOGD.3434,3434,POINT (16.52640370644912 48.25454920614472),Neurisse,Z,Breitenleer Straße / Thu*,Breitenleer Straße / Thujagasse,1,0,
OEFFGRUENPKTGOGD.3435,3435,POINT (16.52461234995671 48.250024728821366),Neurisse,Z,Breitenleer Straße / Thu*,Breitenleer Straße / Thujagasse,1,0,
OEFFGRUENPKTGOGD.3436,3436,POINT (16.526482866792023 48.25462137697521),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3437,3437,POINT (16.5014714816576 48.26498928138779),Neurisse,Z,Speierlinggasse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3438,3438,POINT (16.501901269995134 48.2648847714341),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3439,3439,POINT (16.50853943939727 48.25704449676497),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3440,3440,POINT (16.518343840998366 48.255712301887485),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3441,3441,POINT (16.53222984645479 48.26213451441818),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3442,3442,POINT (16.502800591319552 48.26727849527632),Am-BerglS,Z,Am Bergl / Spitzried,Am Bergl / Spitzried,1,0,
OEFFGRUENPKTGOGD.3443,3443,POINT (16.512776459798992 48.26784734907576),Am-BerglS,Z,Am Bergl / Spitzried,Am Bergl / Spitzried,1,0,
OEFFGRUENPKTGOGD.3444,3444,POINT (16.512778383775927 48.26773223009987),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3445,3445,POINT (16.512956858576807 48.267809131657565),Neurisse,Z,Neurisse,Speierlinggasse,1,0,
OEFFGRUENPKTGOGD.3446,3446,POINT (16.482678734312827 48.270712619042605),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3447,3447,POINT (16.490648331328668 48.274799522274364),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3448,3448,POINT (16.49064503382508 48.273497453310576),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3449,3449,POINT (16.489479850140583 48.274171334440226),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3450,3450,POINT (16.492119195507573 48.26956122126086),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3451,3451,POINT (16.49207229824147 48.26944445934142),Badeteich Sü*,Z,Badeteich Süßenbrunn,Badeteich Süßenbrunn,1,0,
OEFFGRUENPKTGOGD.3452,3452,POINT (16.482775047030756 48.268658406717954),Wiener Nordr*,Z,Wiener Nordrand Straße,Wiener Nordrand Straße,1,0,
OEFFGRUENPKTGOGD.3453,3453,POINT (16.491328047474312 48.26759140182729),Wiener Nordr*,Z,Wiener Nordrand Straße,Wiener Nordrand Straße,1,0,
OEFFGRUENPKTGOGD.3454,3454,POINT (16.50230154534107 48.269053737284445),Wiener Nordr*,Z,Wiener Nordrand Straße,Wiener Nordrand Straße,1,0,
OEFFGRUENPKTGOGD.3455,3455,POINT (16.48865075466844 48.29143619852851),Elfingerweg,Z,Elfingerweg,Elfingerweg,1,0,
OEFFGRUENPKTGOGD.3456,3456,POINT (16.501987535627773 48.28959522750758),Elfingerweg,Z,Elfingerweg,Elfingerweg,1,0,
OEFFGRUENPKTGOGD.3457,3457,POINT (16.502131420809533 48.28896040430884),Kugelkreuz,Z,Weingartenalle / Golfpla*,Weingartenalle / Golfplatz,1,0,
OEFFGRUENPKTGOGD.3458,3458,POINT (16.49049159107579 48.2871570409421),Elfingerweg,Z,Elfingerweg/ÖBB Nordbahn,ÖBB Nordbahn,1,0,
OEFFGRUENPKTGOGD.3459,3459,POINT (16.489623317753093 48.286977338035555),Elfingerweg,Z,Elfingerweg/ÖBB Nordbahn,ÖBB Nordbahn,1,0,
OEFFGRUENPKTGOGD.3460,3460,POINT (16.48620159082944 48.28627410373318),Elfingerweg,Z,Elfingerweg/ÖBB Nordbahn,ÖBB Nordbahn,1,0,
OEFFGRUENPKTGOGD.3461,3461,POINT (16.498516237817903 48.24699344677218),Lange Neuris*,Z,Lange Neurisse/Stadlbreit,Stadlbreiten,1,0,
OEFFGRUENPKTGOGD.3462,3462,POINT (16.501384907409456 48.24848326048735),Lange Neuris*,Z,Lange Neurisse/Stadlbreit,Stadlbreiten,1,0,
OEFFGRUENPKTGOGD.3463,3463,POINT (16.500168573949804 48.2424012035011),Lange Neuris*,Z,Lange Neurisse/Stadlbreit,Stadlbreiten,1,0,
OEFFGRUENPKTGOGD.3464,3464,POINT (16.522250565015224 48.24160932041796),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3465,3465,POINT (16.51819762376328 48.24713960609072),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3466,3466,POINT (16.516965962563262 48.24165792086728),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3467,3467,POINT (16.51620191777947 48.23823342353031),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3468,3468,POINT (16.516838520493856 48.24167399598517),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3469,3469,POINT (16.513719084318492 48.24187012419318),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3470,3470,POINT (16.505098609410233 48.2413830410828),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3471,3471,POINT (16.500242131180492 48.24213625269331),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3472,3472,POINT (16.50507496478242 48.24128431869767),Lange Neuris*,Z,Obere und Mittlere Ried,Obere und Mittlere Ried,1,0,
OEFFGRUENPKTGOGD.3473,3473,POINT (16.513735859172094 48.241948951820085),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3474,3474,POINT (16.504067154145062 48.236088748767145),ÖBB Ostbahn *,Z,ÖBB Ostbahnbegleitstr,Ostbahnbegleitstraße,1,0,
OEFFGRUENPKTGOGD.3475,3475,POINT (16.50381113724511 48.234855516766444),ÖBB Ostbahn *,Z,ÖBB Ostbahnbegleitstr,Ostbahnbegleitstraße,1,0,
OEFFGRUENPKTGOGD.3476,3476,POINT (16.512441966986312 48.23538687124349),ÖBB Ostbahn *,Z,ÖBB Ostbahnbegleitstr,Ostbahnbegleitstraße,1,0,
OEFFGRUENPKTGOGD.3477,3477,POINT (16.50153741194388 48.248753063947916),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3478,3478,POINT (16.51798638235517 48.24725628361728),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3479,3479,POINT (16.51613915411687 48.250190204204955),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
OEFFGRUENPKTGOGD.3480,3480,POINT (16.506558281560576 48.2508294278882),Lange Neuris*,Z,Lange Neurisse,Lange Neurisse,1,0,
