FID,OBJECTID,SHAPE,TEXT13ID,LAENGE,SE_ANNO_CAD_DATA
OEFFGRUENLINGOGD.1446,1446,"LINESTRING (16.40631983315074 48.12174208743241, 16.406507044792193 48.12193425435701)",Johannesberg,25.511716,
OEFFGRUENLINGOGD.1447,1447,"LINESTRING (16.406116226533317 48.122466382057006, 16.405959573650012 48.12231204068899)",Johannesberg,20.749609,
OEFFGRUENLINGOGD.1448,1448,"LINESTRING (16.408379751035824 48.130478639682174, 16.412176970728435 48.129885111780695, 16.41220919952268 48.12992385695228, 16.412732982837415 48.1316766174915, 16.412720158948208 48.13170677787602, 16.41266229362389 48.13173696828956, 16.412883602186817 48.132569069276464)",Johannesberg,596.876957,
OEFFGRUENLINGOGD.1449,1449,"LINESTRING (16.41169277016562 48.12066220422212, 16.411586566914526 48.12035407045129)",Johannesberg,35.163104,
OEFFGRUENLINGOGD.1450,1450,"LINESTRING (16.414328128480488 48.12266770584413, 16.414311101922845 48.122457151623564)",Johannesberg,23.446614,
OEFFGRUENLINGOGD.1451,1451,"LINESTRING (16.388405933339385 48.13958898518616, 16.388381821992386 48.13965145453033)",unt. Liesing,7.17427,
OEFFGRUENLINGOGD.1452,1452,"LINESTRING (16.391871467487192 48.13801954675823, 16.39193545248333 48.13788084276832)",unt. Liesing,16.141543,
OEFFGRUENLINGOGD.1453,1453,"LINESTRING (16.43045502865725 48.137756216043606, 16.430535197425858 48.13774547513699, 16.43074321057584 48.137630245617714, 16.43077187450169 48.13763082724808)",unt. Liesing,28.315648,
OEFFGRUENLINGOGD.1454,1454,"LINESTRING (16.43029165115 48.137776605698306, 16.430282337341673 48.13787573016681)",Hasenleiten *,11.043834,
OEFFGRUENLINGOGD.1455,1455,"LINESTRING (16.415475095959284 48.13761359979513, 16.41525760788904 48.137639252141334, 16.415097144814556 48.13761354017561)",Hasenleiten *,28.716755,
OEFFGRUENLINGOGD.1456,1456,"LINESTRING (16.430117166744505 48.13834390945018, 16.430502832879835 48.13837031763265)",ÖBB-Kled.S,28.853529,
OEFFGRUENLINGOGD.1457,1457,"LINESTRING (16.431000767691863 48.138310773814126, 16.430893992162368 48.13830848953985, 16.4306751505392 48.13818649339308)",ÖBB-Kled.S,29.147736,
OEFFGRUENLINGOGD.1458,1458,"LINESTRING (16.436915863857138 48.138682729414604, 16.437231896854847 48.13904797031535)",ÖBB-Kled.S,46.932104,
OEFFGRUENLINGOGD.1459,1459,"LINESTRING (16.433470472699153 48.122912265616876, 16.43341400881848 48.123110174419246)",Johannesberg,22.404133,
OEFFGRUENLINGOGD.1460,1460,"LINESTRING (16.43386650124871 48.120635942742105, 16.43382704534384 48.12057530380939)",Johannesberg,7.354791,
OEFFGRUENLINGOGD.1461,1461,"LINESTRING (16.433282229303657 48.12344852442304, 16.43336462004764 48.123208948420114)",Johannesberg,27.336426,
OEFFGRUENLINGOGD.1462,1462,"LINESTRING (16.42695652295324 48.278663986249285, 16.427541117011568 48.27859743708997)",Katharina-SG*,44.017039,
OEFFGRUENLINGOGD.1463,1463,"LINESTRING (16.443347480392195 48.23858518930425, 16.44328421805619 48.23858126886035)",Park Düsseld*,4.719391,
OEFFGRUENLINGOGD.1464,1464,"LINESTRING (16.39384941361079 48.27958044455765, 16.393800137674994 48.27951164448519)",Winkeläckers*,8.47963,
OEFFGRUENLINGOGD.1465,1465,"LINESTRING (16.487838176672632 48.23011408105577, 16.48777698501622 48.23003328016632)",Hausfeldstra*,10.069411,
OEFFGRUENLINGOGD.1466,1466,"LINESTRING (16.488533014113976 48.232346532527245, 16.4884529415244 48.23239767297203)",Hausfeldstra*,6.313306,
OEFFGRUENLINGOGD.1467,1467,"LINESTRING (16.48797056248304 48.23213457575186, 16.48796895812696 48.23217464501918)",Hausfeldstra*,4.457138,
OEFFGRUENLINGOGD.1468,1468,"LINESTRING (16.281105255620428 48.21927265128345, 16.281202305335206 48.2193974651298, 16.281168511662223 48.21946515940493)",WienerwaldNW,23.575733,
OEFFGRUENLINGOGD.1469,1469,"LINESTRING (16.285137767077927 48.218214780572076, 16.285431963571884 48.218221953917954, 16.28559813406439 48.21815677257436)",WienerwaldNW,36.194748,
OEFFGRUENLINGOGD.1470,1470,"LINESTRING (16.281014370950565 48.218783917663, 16.281032650729543 48.21890486554153, 16.28103869101752 48.2190097142978, 16.28106013715687 48.21909195621973, 16.281105255620428 48.21927265128345)",WienerwaldNW,54.837736,
OEFFGRUENLINGOGD.1471,1471,"LINESTRING (16.25846143987642 48.18396894672486, 16.258546883043728 48.183983375522914)",St. VeiterTor,6.553028,
OEFFGRUENLINGOGD.1472,1472,"LINESTRING (16.25688315047181 48.18254485313662, 16.25695495684669 48.18253441737279, 16.25698368216668 48.18252931099946, 16.257025192258425 48.182523268221296, 16.25706540864066 48.18251462280109, 16.25709266410346 48.18250076498882, 16.25710955669244 48.182479093940366, 16.25710964458382 48.182421853062955, 16.257071844103695 48.182246258781326)",St. VeiterTor,45.329882,
OEFFGRUENLINGOGD.1473,1473,"LINESTRING (16.371323742270185 48.22531762855512, 16.371178742163845 48.22528059688675)",Park Obere-A*,11.533697,
OEFFGRUENLINGOGD.1474,1474,"LINESTRING (16.381367328412047 48.245968924901284, 16.381276077868193 48.24606308279919)",Friedrich-En*,12.472036,
OEFFGRUENLINGOGD.1475,1475,"LINESTRING (16.379718258579935 48.24415090875584, 16.379636587283525 48.24418429972465)",Friedrich-En*,7.112118,
OEFFGRUENLINGOGD.1476,1476,"LINESTRING (16.311347805197414 48.12587193061759, 16.31133943523401 48.125843830130876)",Park Pollakg*,3.186122,
OEFFGRUENLINGOGD.1477,1477,"LINESTRING (16.273992359762584 48.175461509787276, 16.27411542385471 48.17550726356365)",Park Wolkers*,10.471561,
OEFFGRUENLINGOGD.1478,1478,"LINESTRING (16.329804368386107 48.26059097676766, 16.329744961813574 48.2605367919283)",Wienerw.Wein,7.467172,
OEFFGRUENLINGOGD.1479,1479,"LINESTRING (16.327375253824442 48.25958941731551, 16.327337974146154 48.25956957302881)",Wienerw.Wein,3.53995,
OEFFGRUENLINGOGD.1480,1480,"LINESTRING (16.339973506550997 48.27169510442213, 16.339889933493254 48.27167541330394)",Wienerw.Wein,6.578966,
OEFFGRUENLINGOGD.1481,1481,"LINESTRING (16.33953804770375 48.272530702984746, 16.339439772964557 48.272521349528354)",Wienerw.Wein,7.368916,
OEFFGRUENLINGOGD.1482,1482,"LINESTRING (16.40858632196932 48.309252831718084, 16.408677667944573 48.30932549252136)",Stammersdorf*,10.544899,
OEFFGRUENLINGOGD.1483,1483,"LINESTRING (16.406384892942675 48.31034475897748, 16.406465878897983 48.310297970014076, 16.406441389649476 48.31026023681482)",Stammersdorf*,12.519341,
OEFFGRUENLINGOGD.1484,1484,"LINESTRING (16.395841602756715 48.300713194847425, 16.39577282515741 48.30073513401288)",Bisamberg,5.65589,
OEFFGRUENLINGOGD.1485,1485,"LINESTRING (16.517047000834385 48.20447607406746, 16.516975126456185 48.2044803960105)",Park Kirscha*,5.364055,
OEFFGRUENLINGOGD.1486,1486,"LINESTRING (16.249596845511213 48.21418732636022, 16.249740959086992 48.21423350034774)",Hüttelbergst*,11.877135,
OEFFGRUENLINGOGD.1487,1487,"LINESTRING (16.409990166644302 48.19651931022758, 16.41011195638881 48.196568922839376)",Erdberger Lä*,10.602397,
OEFFGRUENLINGOGD.1488,1488,"LINESTRING (16.249829521408977 48.21715601233123, 16.249860776918656 48.21717950792547)",Park Ulmenst*,3.495785,
OEFFGRUENLINGOGD.1489,1489,"LINESTRING (16.250492398474425 48.213646477091615, 16.250350065547263 48.21356755673984)",Park Ulmenst*,13.744143,
OEFFGRUENLINGOGD.1490,1490,"LINESTRING (16.24611013598055 48.21488682293172, 16.246212232834154 48.21476076098126)",Edenstraße /*,15.939258,
OEFFGRUENLINGOGD.1491,1491,"LINESTRING (16.313677108878533 48.18807043170195, 16.313610210981928 48.18813677325411)",Schönbrunner*,8.897196,
OEFFGRUENLINGOGD.1492,1492,"LINESTRING (16.336795871354347 48.14957607097924, 16.336645079867935 48.149569040016495)",Draschepark,11.247611,
OEFFGRUENLINGOGD.1493,1493,"LINESTRING (16.336548456992716 48.14982573984531, 16.336523390911893 48.149884771766246)",Draschepark,6.82386,
OEFFGRUENLINGOGD.1494,1494,"LINESTRING (16.395957453893164 48.238595171965535, 16.395826128777898 48.23871535884606)",Donauinsel,16.545829,
OEFFGRUENLINGOGD.1495,1495,"LINESTRING (16.44955854407901 48.20503012114095, 16.449631708292102 48.20507871549565)",Neue Donau,7.666322,
OEFFGRUENLINGOGD.1496,1496,"LINESTRING (16.451193072430694 48.2039428628012, 16.45125693329796 48.2039852772371)",Neue Donau,6.691503,
OEFFGRUENLINGOGD.1497,1497,"LINESTRING (16.45714701743036 48.19992736896543, 16.457212159172304 48.1999704829408)",Neue Donau,6.814146,
OEFFGRUENLINGOGD.1498,1498,"LINESTRING (16.460788416571756 48.197470746657515, 16.46085167334223 48.197512611479404)",Neue Donau,6.617003,
OEFFGRUENLINGOGD.1499,1499,"LINESTRING (16.46439034081755 48.19482736931957, 16.464442470592672 48.19477174392753)",Neue Donau,7.299164,
OEFFGRUENLINGOGD.1500,1500,"LINESTRING (16.48077414453169 48.18422726911822, 16.48086414018297 48.18428967753234)",Neue Donau,9.640578,
OEFFGRUENLINGOGD.1501,1501,"LINESTRING (16.48594375573063 48.180843106916896, 16.486070743151117 48.18093113150879)",Neue Donau,13.60077,
OEFFGRUENLINGOGD.1502,1502,"LINESTRING (16.489201452477 48.17879390754216, 16.489292310079918 48.17885743871765)",Neue Donau,9.77551,
OEFFGRUENLINGOGD.1503,1503,"LINESTRING (16.491378750494395 48.17740091024608, 16.491469705334623 48.17746450703391)",Neue Donau,9.785907,
OEFFGRUENLINGOGD.1504,1504,"LINESTRING (16.49169163473543 48.17720518739941, 16.4917792667195 48.17726645829774)",Neue Donau,9.428214,
OEFFGRUENLINGOGD.1505,1505,"LINESTRING (16.496920249857364 48.173920968155905, 16.497007018035557 48.17398356281512)",Neue Donau,9.491609,
OEFFGRUENLINGOGD.1506,1506,"LINESTRING (16.49772596281661 48.173431587895394, 16.497805048552564 48.17348863943964)",Neue Donau,8.65118,
OEFFGRUENLINGOGD.1507,1507,"LINESTRING (16.499225835433567 48.17249317655926, 16.49931101788511 48.172554625108305)",Neue Donau,9.318088,
OEFFGRUENLINGOGD.1508,1508,"LINESTRING (16.501929722946656 48.17079191838119, 16.502032908351463 48.17086635037017)",Neue Donau,11.287316,
OEFFGRUENLINGOGD.1509,1509,"LINESTRING (16.503163867634637 48.170046265806775, 16.50325222566847 48.17011000102075)",Neue Donau,9.665339,
OEFFGRUENLINGOGD.1510,1510,"LINESTRING (16.504115121234722 48.169458978312875, 16.504201389304217 48.1695212058942)",Neue Donau,9.436764,
OEFFGRUENLINGOGD.1511,1511,"LINESTRING (16.508704142020406 48.166674891882515, 16.508774073072168 48.166730321020694)",Neue Donau,8.065185,
OEFFGRUENLINGOGD.1512,1512,"LINESTRING (16.511421336111365 48.16528069955743, 16.511278783735353 48.1653265145181, 16.51123164722053 48.16529826122718)",Neue Donau,16.47226,
OEFFGRUENLINGOGD.1513,1513,"LINESTRING (16.35622722958648 48.23005350746017, 16.35612229367362 48.230050985263794)",Josef-Ludwig*,7.801117,
OEFFGRUENLINGOGD.1514,1514,"LINESTRING (16.405388470473802 48.202251879326354, 16.405430866207244 48.202325996279676)",Donaukanal,8.823447,
OEFFGRUENLINGOGD.1515,1515,"LINESTRING (16.372672464520733 48.250439544899855, 16.372676849123298 48.25038144530926)",Donaukanal,6.468657,
OEFFGRUENLINGOGD.1516,1516,"LINESTRING (16.37268388771394 48.25134131818181, 16.37256791601731 48.25140395610483)",Donaukanal,11.076363,
OEFFGRUENLINGOGD.1517,1517,"LINESTRING (16.372668228141244 48.251633190031, 16.372773065325035 48.251579837353695)",Donaukanal,9.788231,
OEFFGRUENLINGOGD.1518,1518,"LINESTRING (16.371500768476643 48.25435307497557, 16.3716557695476 48.25437526883101)",Donaukanal,11.771737,
OEFFGRUENLINGOGD.1519,1519,"LINESTRING (16.371556248474903 48.25425894681549, 16.37161042224019 48.2542175617927)",Donaukanal,6.112334,
OEFFGRUENLINGOGD.1520,1520,"LINESTRING (16.39100839365637 48.255666483183006, 16.3909867198899 48.255727830097726)",FloridsdorfA*,7.008839,
OEFFGRUENLINGOGD.1521,1521,"LINESTRING (16.45850254094039 48.22438018099917, 16.457082360908895 48.22486988975283)",Hausgrundweg,118.743462,
OEFFGRUENLINGOGD.1522,1522,"LINESTRING (16.459121136805855 48.22382844072764, 16.460549616477707 48.223392423714266)",Hausgrundweg,116.689405,
OEFFGRUENLINGOGD.1523,1523,"LINESTRING (16.392094481668902 48.23308938905617, 16.391964503584262 48.2331996416618)",Park Innstra*,15.605656,
OEFFGRUENLINGOGD.1524,1524,"LINESTRING (16.245647456994813 48.21402433802172, 16.245650460635574 48.21397448944634)",Park Genosse*,5.547434,
OEFFGRUENLINGOGD.1525,1525,"LINESTRING (16.38898889769923 48.201386556063305, 16.38907151777312 48.20140317966971)",Rochusgasse,6.413718,
OEFFGRUENLINGOGD.1526,1526,"LINESTRING (16.391376301389304 48.15172963824749, 16.391342091484187 48.15168766245053)",Kolowratgasse,5.316449,
OEFFGRUENLINGOGD.1527,1527,"LINESTRING (16.386484002729595 48.1384770962567, 16.386443022024714 48.13844229222347)",unt. Liesing,4.927437,
OEFFGRUENLINGOGD.1528,1528,"LINESTRING (16.36062424244677 48.20232044562462, 16.360534524282173 48.20227550962585)",Museumsquart*,8.33328,
OEFFGRUENLINGOGD.1529,1529,"LINESTRING (16.315034001125685 48.13782380974247, 16.314988044662467 48.13778454922457)",Perfektastra*,5.545907,
OEFFGRUENLINGOGD.1530,1530,"LINESTRING (16.434934386687154 48.26392989330531, 16.43505516489644 48.26398101762507)",Schweiglpark,10.617297,
OEFFGRUENLINGOGD.1531,1531,"LINESTRING (16.26461096389152 48.23774297394686, 16.26469394945208 48.23755345565321)",WienerwaldNW,21.956768,
OEFFGRUENLINGOGD.1532,1532,"LINESTRING (16.422039225254796 48.13138230315403, 16.422061166995945 48.13163221589365)",Johannesberg,27.836747,
OEFFGRUENLINGOGD.1533,1533,"LINESTRING (16.43025341654117 48.26555208920516, 16.430389466610006 48.26549327439059)",Axel-Corti-G*,12.033095,
OEFFGRUENLINGOGD.1534,1534,"LINESTRING (16.45893351502799 48.253999813459615, 16.459053256852403 48.25417164802832)",Breiten lee *,21.075062,
OEFFGRUENLINGOGD.1535,1535,"LINESTRING (16.31251276130203 48.11996396000338, 16.312579142830327 48.119955249166416, 16.31268461175369 48.11995034322409, 16.312755740544613 48.119951999845554, 16.312819504399574 48.11996679416868, 16.312924969506255 48.11997338416062, 16.312988740053395 48.11997339697728, 16.31308195643513 48.11994549679862, 16.313273298361448 48.119879843211024, 16.31338368806894 48.11983880785476, 16.313494082539336 48.1197895605962, 16.31361918770484 48.119753454439504, 16.313729562634833 48.11974526413669, 16.313832582647972 48.119733787946856, 16.313901266465994 48.11971409415332, 16.31395523918725 48.11968454351415, 16.31403375055439 48.11962707780343, 16.314085274069356 48.11958931483621, 16.314237341606038 48.11959098598479, 16.31450062674384 48.119675210408055)",Kellerberg L*,163.087713,
OEFFGRUENLINGOGD.1536,1536,"LINESTRING (16.3080615222697 48.120165022010276, 16.306872746761712 48.12071297678449)",Kellerberg L*,107.451556,
OEFFGRUENLINGOGD.1537,1537,"LINESTRING (16.239284308602134 48.21328826826425, 16.239197205916614 48.21332886383706)",Viktor-Kutsc*,7.891777,
OEFFGRUENLINGOGD.1538,1538,"LINESTRING (16.354395061595426 48.243896908070596, 16.354375564998676 48.24390886123866)",Max-Patat-Weg,1.965597,
OEFFGRUENLINGOGD.1539,1539,"LINESTRING (16.35491555768183 48.24398952943796, 16.355320146139928 48.24388902807027)",Max-Patat-Weg,32.060954,
OEFFGRUENLINGOGD.1540,1540,"LINESTRING (16.3866799846208 48.31619303518913, 16.38674417176135 48.316267735211646, 16.386910431354558 48.31643283727662, 16.38696635047919 48.316544485000875, 16.38699925176726 48.31661672834354, 16.387013896913817 48.316807666773336)",Bisamberg,74.434618,
OEFFGRUENLINGOGD.1541,1541,"LINESTRING (16.535171222557608 48.23000431385497, 16.535176175643148 48.230044153916566)",Kaschauerpla*,4.445318,
OEFFGRUENLINGOGD.1542,1542,"LINESTRING (16.212225341226187 48.20802001365672, 16.212153811285432 48.20806910320823)",Park Mühlber*,7.619768,
OEFFGRUENLINGOGD.1543,1543,"LINESTRING (16.338520630080335 48.19814465729147, 16.338472317823364 48.198137422395796)",Europaplatz3,3.680524,
OEFFGRUENLINGOGD.1544,1544,"LINESTRING (16.255864563474262 48.19822701825375, 16.255818888293295 48.1982121970788)",Promenade,3.774301,
OEFFGRUENLINGOGD.1545,1545,"LINESTRING (16.257893399286644 48.19719174202741, 16.257876378721928 48.197176969922786)",Promenade,2.07344,
OEFFGRUENLINGOGD.1546,1546,"LINESTRING (16.380521597004446 48.16372068738121, 16.38165037056566 48.1638350781403)",Park Schleie*,84.926885,
OEFFGRUENLINGOGD.1547,1547,"LINESTRING (16.411136849415154 48.162916532790256, 16.411099528744614 48.162896129896566)",Hasenleiten *,3.585372,
OEFFGRUENLINGOGD.1548,1548,"LINESTRING (16.411489834184678 48.162615949645826, 16.411450584755542 48.16259565155318)",Hasenleiten *,3.690466,
OEFFGRUENLINGOGD.1549,1549,"LINESTRING (16.420945041638184 48.15473659488024, 16.420887770771632 48.15473168727172)",Hasenleiten *,4.295905,
OEFFGRUENLINGOGD.1550,1550,"LINESTRING (16.531828440323853 48.21473918846472, 16.532195935094197 48.214796832452734)",Friedhof Eßl*,28.052833,
OEFFGRUENLINGOGD.1551,1551,"LINESTRING (16.531946045641142 48.21498799108168, 16.53226123566297 48.214918539836425)",Friedhof Eßl*,24.663813,
OEFFGRUENLINGOGD.1552,1552,"LINESTRING (16.47231747696498 48.232759418155446, 16.47202584149618 48.23287160211201)",ÖBB Ostbahn *,25.000122,
OEFFGRUENLINGOGD.1553,1553,"LINESTRING (16.484302960792018 48.23318479159554, 16.484232226208018 48.233359109586694)",ÖBB Ostbahn *,20.083131,
OEFFGRUENLINGOGD.1554,1554,"LINESTRING (16.245944001439113 48.135421528890966, 16.245980022219698 48.13557403840494)",ob. Liesing,17.168776,
OEFFGRUENLINGOGD.1555,1555,"LINESTRING (16.250215861635446 48.13470742076876, 16.250305388626092 48.1347071521469)",ob. Liesing,6.663704,
OEFFGRUENLINGOGD.1556,1556,"LINESTRING (16.390817365692133 48.28945904672517, 16.39071781675528 48.28947809910191)",Park Mühlweg,7.685077,
OEFFGRUENLINGOGD.1557,1557,"LINESTRING (16.39153325373131 48.28926320276101, 16.39150942725879 48.28922072928648)",Park Mühlweg,5.043038,
OEFFGRUENLINGOGD.1558,1558,"LINESTRING (16.39096010757468 48.2897712371222, 16.390852627857956 48.28979180693118)",Park Mühlweg,8.297265,
OEFFGRUENLINGOGD.1559,1559,"LINESTRING (16.288628068325185 48.141105904113324, 16.288704707526595 48.14109323809479)",Park Ella-Li*,5.87498,
OEFFGRUENLINGOGD.1560,1560,"LINESTRING (16.480258055477044 48.23761345400733, 16.4802095144969 48.23772915218327)",Park Quadens*,13.360937,
OEFFGRUENLINGOGD.1561,1561,"LINESTRING (16.481248192638375 48.237800225581815, 16.481326898780527 48.237818689791695)",Park Quadens*,6.196523,
OEFFGRUENLINGOGD.1562,1562,"LINESTRING (16.481443638709333 48.23735318444065, 16.48153026088935 48.23733638361865)",Park Quadens*,6.700289,
OEFFGRUENLINGOGD.1563,1563,"LINESTRING (16.324435056466143 48.16136193120979, 16.324517730415444 48.161567806732315)",Park An den *,23.704026,
OEFFGRUENLINGOGD.1564,1564,"LINESTRING (16.324167375810777 48.16142458140311, 16.324041312265038 48.161461344397985)",Park An den *,10.230433,
OEFFGRUENLINGOGD.1565,1565,"LINESTRING (16.32360548417043 48.16056196211017, 16.323479332269685 48.16059875056505)",Park An den *,10.237734,
OEFFGRUENLINGOGD.1566,1566,"LINESTRING (16.322254386868277 48.15834123951375, 16.322065548546572 48.15839468249142)",Park An den *,15.254197,
OEFFGRUENLINGOGD.1567,1567,"LINESTRING (16.289612433866868 48.172966140797925, 16.28969452744551 48.17293462657251)",Park Himmelb*,7.039923,
OEFFGRUENLINGOGD.1568,1568,"LINESTRING (16.286922187597863 48.17321858216563, 16.286637596217115 48.173153323993944)",Park Himmelb*,22.376021,
OEFFGRUENLINGOGD.1569,1569,"LINESTRING (16.312911616928204 48.250866664079794, 16.31294430307455 48.25089689559629, 16.313278957189798 48.25072154993813)",Park Am Neus*,35.734648,
OEFFGRUENLINGOGD.1570,1570,"LINESTRING (16.312741106324026 48.25080501334831, 16.312689117634008 48.25081294461402)",Park Am Neus*,3.960315,
OEFFGRUENLINGOGD.1571,1571,"LINESTRING (16.312495347257595 48.25022614327852, 16.31243017235275 48.250240147472034)",Park Am Neus*,5.08451,
OEFFGRUENLINGOGD.1572,1572,"LINESTRING (16.312833742427397 48.24997227810705, 16.31288918733338 48.24997209233876)",Park Am Neus*,4.117658,
OEFFGRUENLINGOGD.1573,1573,"LINESTRING (16.313020833517403 48.25046151220126, 16.313066992483286 48.25045986490525)",Park Am Neus*,3.432845,
